Order Date,Region,Category,Sub-Category,Sales,Quantity,Profit,Customer Name,Order ID,Product ID,Discount,Place,Shipping Cost,Delivery Status
2025-01-31,South,Technology,Phones,323.32,,8.45,Keith Harrell,90e106d1,2c675e78-3,0.0,Port Timothyshire,46.9,Delivered
2023-10-27,West,Technology,Phones,779.44,6.0,-97.96,Sierra Watkins,26aca166,990f2f79-c,0.1,East Ashleychester,26.16,Delivered
2023-03-31,South,Furniture,Chairs,25.42,7.0,2.82,James Dunn,54185bac,6d2477f1-1,0.0,East Dawn,29.51,Delivered
2023-04-19,South,Office Supplies,Paper,886.39,,-0.4,Ashley Le,b35d0b89,30502f96-b,0.0,West Michaelchester,23.72,Delivered
2024-10-01,Central,Technology,Copiers,999.65,4.0,-54.83,Emily Holden,1ddddbed,0c4ea6b1-8,0.2,North Lisa,47.57,Delivered
2022-11-13,South,Technology,Phones,76.42,9.0,11.05,Bryan Meyers,94226e09,f8093636-3,0.2,Barnetthaven,5.23,In Transit
2024-07-22,Central,Furniture,Tables,838.55,3.0,58.77,Tyrone Alvarado,4133f682,248a5fdd-9,0.0,South Christopherbury,19.38,Delivered
2022-08-18,West,Office Supplies,Binders,433.69,2.0,34.04,Tiffany Henderson,cda505a2,39611826-a,0.1,East Alexanderside,5.76,Delivered
2023-05-03,West,Technology,Phones,243.38,1.0,-29.05,Alicia Hart,7c651c22,ab410a5c-6,0.0,Theresahaven,25.42,Delivered
2022-09-19,South,Technology,Accessories,696.21,3.0,-127.86,Lisa Lane,f1ad01d1,f7c5761f-4,0.1,East Nicole,41.87,Cancelled
2023-04-12,East,Technology,Machines,624.05,3.0,124.16,Michael Gilbert,fade0a17,005f8bec-4,0.3,Samanthatown,45.26,Delivered
2024-02-02,West,Office Supplies,Paper,983.91,8.0,-156.08,Michael Macdonald,f7aae548,5ed7e71b-5,0.0,New Sarahfort,13.68,Cancelled
2024-03-14,West,Technology,Accessories,32.41,3.0,0.87,Matthew Brown,8dc2cb02,59f0b58c-5,0.2,Christopherburgh,10.49,Delivered
2024-12-24,South,Furniture,Chairs,686.2,6.0,8.4,Mary Simpson,458631e0,7bd67909-e,0.0,Stephanieburgh,49.86,Delivered
2023-02-04,Central,Technology,Phones,263.6,4.0,24.74,Ann Wong,a45f7fe0,9ce5ac40-e,0.2,South Brian,,Cancelled
2023-11-18,West,Office Supplies,Paper,33.4,5.0,-5.94,Karen Short,e664a7cd,b27474fe-3,0.3,,48.17,Cancelled
2024-08-24,East,Technology,Accessories,257.33,6.0,69.01,Monica Hart,5884ce53,0b6ae9b5-2,0.2,North Danny,45.89,In Transit
2025-04-03,Central,Office Supplies,Binders,332.25,9.0,-28.47,Steven Caldwell,b404c1b2,5f83996c-d,0.2,Lake Kayla,33.03,In Transit
2023-03-08,West,Furniture,Furnishings,490.27,10.0,142.93,Trevor Washington,a87a4f77,399ff647-e,0.0,Justinfort,44.15,Delivered
2024-09-03,South,Technology,Accessories,650.31,9.0,-53.78,Kimberly Bishop,10e46f58,11dad676-1,0.0,Andersonmouth,7.61,In Transit
2024-11-17,West,Furniture,Bookcases,615.98,9.0,-100.29,Jon Strickland,9a569565,4aefc5d3-5,0.0,Port Nicole,30.67,Delivered
2022-08-02,West,Office Supplies,Art,744.74,3.0,-92.89,Timothy Woodard,4a5588e7,2c95e923-7,0.3,New Alexander,21.11,In Transit
2023-12-07,South,Technology,Machines,330.98,8.0,49.58,Roger Manning,948a9d2e,d2e48893-1,,Allisonfurt,42.84,Delivered
2025-05-15,East,Furniture,Furnishings,812.17,4.0,-136.39,David Wilkerson,1344281e,3b3f522c-5,,Port Karen,26.77,Delivered
2023-08-25,South,Office Supplies,Art,588.22,4.0,-16.51,James Cabrera,1e4ee4ac,d61ce7da-2,0.0,Lisahaven,47.79,Delivered
2025-02-24,East,Office Supplies,Art,713.08,1.0,97.81,Christopher Page,870c0452,05ef73db-2,0.0,Port Scottland,5.26,Delivered
2022-12-15,South,Furniture,Furnishings,418.3,4.0,79.71,Jill Allen,6e86f6bc,40f9e785-b,0.0,West Aaronbury,9.91,Delivered
2023-12-04,West,Furniture,Tables,822.59,5.0,-142.63,Beth Lane,843066b2,a24912bd-e,0.0,Brentside,28.39,Delivered
2024-05-22,East,Furniture,Furnishings,427.55,8.0,-33.23,Michael Prince,13cb9955,bde97b26-2,0.0,Port Robertmouth,24.97,Cancelled
2023-12-18,Central,Technology,Accessories,384.03,1.0,108.81,Scott Johnson,0ee3b141,aa436fd6-7,0.0,Millerland,28.39,Delivered
2022-08-24,West,Office Supplies,Labels,141.98,4.0,-15.19,Olivia Newman,2451508d,b95a5841-1,0.0,Stephentown,35.06,Delivered
2024-03-15,East,Furniture,Tables,841.98,6.0,52.69,Catherine Oneill,a522d489,3433a0e2-c,0.0,Sandyton,40.23,Cancelled
2023-10-07,West,Furniture,Chairs,970.28,4.0,-114.68,Michael Baxter,7542a8eb,4ef2ff93-4,0.0,Franktown,6.2,Delivered
2023-12-16,West,Furniture,Bookcases,530.57,3.0,34.1,Grace Gordon,1498e451,3443d72b-8,0.2,South Ashley,13.35,Delivered
2024-11-28,West,Furniture,Chairs,974.53,10.0,-64.48,Justin Smith,c58c5dcb,0d002827-d,0.0,South Tanya,39.85,
2022-09-25,South,Technology,Machines,632.87,1.0,-7.79,Barry Mack,97f6c38b,4dd1a13f-e,0.2,North Aaronstad,35.17,Delivered
2024-05-26,Central,Furniture,Tables,410.8,,89.45,Jessica Brewer,2214fd92,1673ddd9-e,0.2,Anthonyton,12.32,Delivered
2025-06-06,South,Technology,Machines,968.98,7.0,91.4,Mark Jones,05f8c03a,460f1378-6,0.2,Toddton,5.07,In Transit
2023-10-06,Central,Office Supplies,Binders,657.05,10.0,-117.38,Robert Mccullough,9b1b4314,68c8a23c-d,0.3,West Veronica,35.26,Delivered
2024-12-27,West,Technology,Machines,515.92,3.0,75.72,Tracey Nichols,d00f0747,8e44ebad-9,,Nancystad,28.11,In Transit
2024-04-23,East,Office Supplies,Labels,284.8,10.0,76.14,Frederick Hahn,ef618f19,1c1083a5-1,0.2,Kennethbury,22.79,Delivered
2024-01-21,Central,Office Supplies,Paper,626.25,8.0,104.22,Brooke Hull,fdf007e3,61f28b36-f,0.2,Port Meganmouth,18.85,Delivered
2024-12-25,West,Furniture,Tables,869.81,7.0,-139.65,Gregory Garcia,e3bbbf8f,6a181ddc-5,0.3,Port James,39.69,Delivered
2025-02-13,Central,Technology,Accessories,174.34,3.0,25.9,Denise Jones,7a093ad9,38de8f00-9,0.2,Jessicabury,20.22,Delivered
2024-06-10,West,Technology,Machines,53.17,,,Andrew Walker,dde75565,65f070ff-b,0.0,Jonesstad,49.04,In Transit
2024-06-11,East,Furniture,Tables,34.71,10.0,4.6,Ms. Frances Sanford,6aa64950,be60cd7d-0,0.0,Lake Melissa,29.56,Returned
2024-03-29,South,Technology,Accessories,876.69,5.0,168.56,Emily Garcia,38998735,e145e072-a,0.0,,30.15,Delivered
2023-05-26,South,Furniture,Chairs,950.33,7.0,-173.31,Angela Henson,0ce1deab,33d18231-a,0.0,Nguyenberg,30.05,Delivered
2022-12-02,South,Office Supplies,Labels,482.18,8.0,-94.9,Tanya Nguyen,7c961815,1068ca91-3,0.2,North Stephenborough,46.2,Delivered
2022-10-07,Central,Office Supplies,Paper,898.09,9.0,242.86,Lisa Cross,2554f23a,d9fb961b-0,0.0,Port Jasonberg,31.46,Delivered
2023-06-21,East,Technology,Accessories,382.2,10.0,-10.35,Matthew Green,cadf1dfb,1f6a2f1b-6,0.1,Johnsonhaven,21.24,Delivered
2025-02-15,South,Office Supplies,Paper,355.21,1.0,-36.09,Mr. David Porter,3e806382,1adc719b-b,0.0,Lake Travis,28.42,Delivered
2024-08-04,South,Furniture,Furnishings,,,-4.76,Brad Aguilar,90a699f2,66b5f6df-e,0.2,Grayside,42.53,Cancelled
2024-05-16,South,Office Supplies,Labels,471.31,10.0,36.71,Ronald Estes,78448203,0a8b1345-d,0.0,South Michele,21.87,Cancelled
2024-06-30,East,Technology,Accessories,442.92,5.0,59.38,Amanda Fox,f5afbf43,10e5cf51-0,0.2,Hectorland,19.98,Delivered
2022-11-18,South,Furniture,Bookcases,32.95,8.0,,Mark Webb,d73f7b49,4d4fca40-2,0.2,Jonesbury,35.29,Returned
2024-02-25,West,Technology,Phones,242.69,4.0,58.54,Annette Ward,2da0d70e,15c6373b-a,0.0,New Natalie,35.87,Delivered
2023-08-18,East,Technology,Phones,855.82,7.0,112.72,Cameron Hill,410a86be,4a89ae71-d,0.0,Port Timothyburgh,7.97,Delivered
2023-02-26,East,Furniture,Bookcases,770.16,4.0,212.83,John Clark,f1a22b9a,7f624bc5-c,0.0,East Austinton,36.95,Delivered
2023-06-09,West,Furniture,Furnishings,206.9,5.0,36.7,Ashley Lowe,9c4a8a0f,bb67db50-7,0.2,East Matthew,29.56,Delivered
2024-07-24,East,Technology,Phones,93.23,8.0,-13.41,Darlene Fisher,9f4ff120,7affcbdc-e,0.0,Lake Codyfort,31.35,In Transit
2023-09-11,West,Office Supplies,Labels,913.66,6.0,201.84,Christopher Booker,ae990618,e7d6bcbc-a,0.1,New Taylorville,,In Transit
2023-01-16,South,Technology,Phones,,5.0,15.5,Luis Bell,7e717e59,ddb68569-c,0.0,East Jeffrey,38.02,Delivered
2024-03-12,Central,Office Supplies,Art,774.97,8.0,119.62,David Bruce,4970073b,10e4e5e9-1,0.2,North Lisa,9.98,Delivered
2024-04-23,Central,Furniture,Chairs,921.1,4.0,144.74,Angelica Black,8514f7dc,f6f4df7f-e,0.2,Markchester,14.77,In Transit
2024-12-31,South,Technology,Copiers,374.88,8.0,,Robert Brandt,76f581c7,aa466af7-3,0.0,Arroyotown,22.98,In Transit
2023-04-27,Central,Technology,Copiers,720.51,7.0,55.77,Joshua Miller,9c6b1d0f,a50fd145-2,0.0,South Shanechester,37.7,Delivered
2023-05-01,East,Furniture,Chairs,71.61,10.0,1.77,Stephanie York,fded3482,0acae430-8,0.1,Port Morgan,31.27,In Transit
2024-04-17,Central,Furniture,Furnishings,683.96,2.0,164.55,Brian Payne,9c134fb9,3d9e44ad-5,0.0,Lake Jamieland,35.25,Delivered
2025-03-10,South,Furniture,Chairs,535.03,5.0,49.91,Kevin Dalton,36b3ca07,361b7d6d-0,0.2,Brownchester,35.26,Delivered
2024-02-07,West,Furniture,Furnishings,863.74,5.0,224.12,Marissa Johnson,23311bd2,15163212-0,0.1,Kellyberg,34.83,Delivered
2023-10-25,West,Office Supplies,Binders,436.57,8.0,-37.95,Kevin Nolan,79d66cb6,4cf5023a-8,0.0,Lake Kimberly,38.69,Delivered
2023-06-19,West,Furniture,Chairs,556.21,8.0,114.51,Kristi Mccarty,5fab8d0e,ef149990-6,0.3,Carrollshire,46.47,In Transit
2023-08-10,West,Furniture,Chairs,863.27,3.0,227.96,Joshua Hanna,8842853b,26c7cfa7-8,0.0,Port Geoffreyfurt,46.34,In Transit
2025-01-26,East,Furniture,Furnishings,,6.0,-6.57,Andrew Green,8d8e21e2,ea9f7363-1,0.2,Lake Jenna,40.45,In Transit
2024-07-09,East,Technology,Copiers,613.21,8.0,-2.64,Daniel Robertson,132fa5e9,b3110707-2,0.0,South Emma,35.32,Returned
2024-09-01,East,Office Supplies,Labels,145.57,10.0,37.58,Matthew Cohen,1f06f8d3,cae0e593-e,0.2,Port Nicholas,13.16,Cancelled
2022-09-28,Central,Office Supplies,Binders,615.74,3.0,182.63,Eric Clayton,e7d7c57d,3707e3ef-c,0.2,Craigville,33.71,Delivered
2023-01-10,Central,Office Supplies,Binders,567.16,6.0,163.18,Emily Young,4369eda4,1a136730-6,0.0,Taylorton,31.49,Delivered
2024-05-23,East,Furniture,Bookcases,110.08,10.0,7.42,Gregory Terry,ec628586,d38e5cea-e,0.0,New Lori,40.12,In Transit
2024-10-16,South,Furniture,Chairs,996.42,1.0,-145.93,Luke Woods,6a05aef7,5ffce74e-1,0.3,Rebeccaburgh,37.25,Delivered
2024-04-04,South,Office Supplies,Art,,5.0,-28.05,Ronald Woods,fcdfbb12,ffb4502d-8,0.1,Joeville,25.75,In Transit
2025-04-23,South,Furniture,Furnishings,754.79,8.0,19.81,Sonia Odonnell,8c5d53b1,0d6e9440-d,0.1,Dylanstad,10.27,Delivered
2022-12-19,East,Office Supplies,Paper,977.29,2.0,270.53,Karen Smith,a07dbde3,3ea88655-9,0.1,South Andrewbury,17.55,In Transit
2024-03-20,South,Office Supplies,Art,22.14,2.0,-1.83,Shane Hudson,820e541d,481a0fea-6,0.3,South Jeffery,33.79,In Transit
2023-05-19,West,Technology,Copiers,449.74,9.0,110.93,Shawn Mason,3bdfad97,dae52165-a,0.2,North Catherinefurt,33.62,In Transit
2025-01-11,West,Furniture,Chairs,641.83,8.0,-52.42,Julie Page,ad0eb189,d3a9a71e-c,0.2,East Todd,27.25,In Transit
2022-11-28,West,Technology,Phones,,10.0,1.96,Dr. Erik Chavez,be00531e,0880c0d1-5,0.0,West Derrick,41.53,Cancelled
2024-04-19,South,Technology,Phones,845.63,10.0,19.02,Christopher Bailey,b65745a2,7ec2ffc2-7,0.2,Lewisland,47.6,In Transit
2022-08-23,Central,Technology,Accessories,197.26,1.0,-38.24,Heidi Aguilar,f1d82bbb,b1e30fa7-8,0.0,North Melanie,8.21,Delivered
2022-10-31,West,Office Supplies,Paper,576.33,10.0,-3.08,Christina Murray,24bd0806,d5ad87cf-d,0.0,New Kimberly,32.83,Delivered
2024-06-10,East,Office Supplies,Paper,201.34,10.0,-23.28,Patrick Brown,e2fc025b,b0c61c16-3,0.0,Port Nicholas,16.58,Delivered
2023-04-17,Central,Office Supplies,Art,112.21,3.0,1.77,Megan Harris,0ee7828a,86813aaf-0,0.3,Lake Jasonchester,13.93,Delivered
2023-10-01,South,Office Supplies,Paper,180.13,6.0,-9.86,Dawn Cooper,51172b8a,f4193c3b-2,0.0,New Kevin,29.19,Cancelled
2024-03-16,Central,Furniture,Furnishings,507.34,6.0,-37.28,Fernando Sanchez,fba89cdd,de84b632-8,0.0,Webermouth,31.89,Delivered
2024-03-02,West,Technology,Accessories,36.01,5.0,4.95,Mark Patterson,e366d07e,0b8364df-a,0.1,Sarahburgh,44.91,Delivered
2023-03-08,West,Technology,Machines,,7.0,8.54,John Gregory,514436cd,9c9cfced-9,0.0,West Beth,26.23,In Transit
2023-08-21,East,Office Supplies,Labels,624.53,6.0,139.44,Melissa Perkins,953e8a6e,da966f59-8,0.0,Port Dianaton,36.38,Delivered
2023-05-03,West,Furniture,Tables,,5.0,6.2,Catherine Miller,d1ec38ff,c87e33a5-8,0.1,,36.78,Delivered
2024-06-26,West,Office Supplies,Paper,402.79,6.0,40.42,Amanda Hicks,408823b7,a275b7ac-1,0.1,Laneside,16.7,In Transit
2024-12-18,West,Technology,Copiers,726.55,9.0,-145.22,David Foster,ed03ad37,115c2359-c,0.1,West Richard,44.21,Delivered
2024-01-09,East,Office Supplies,Binders,247.65,10.0,-1.59,Richard Kelly,9226cffc,887ff2f7-7,0.0,Amystad,42.06,Cancelled
2024-05-31,West,Furniture,Furnishings,648.17,3.0,164.42,Steven Mathis,dab4c9b6,7d4457bf-e,0.2,North Omarfort,26.84,Delivered
2025-07-03,West,Office Supplies,Art,809.48,,154.84,Michael Howell,d6416d7b,f9c8194d-e,0.2,South Ethanmouth,36.25,Delivered
2024-01-11,West,Technology,Phones,559.35,1.0,161.04,Donna Vaughan,90dba1d6,f8d380d8-f,0.0,New Daniel,6.43,In Transit
2023-07-05,South,Office Supplies,Labels,483.72,,,Pamela Camacho,26959d81,7b0a70d5-5,0.0,North Sarahport,35.7,Delivered
2024-12-16,West,Furniture,Furnishings,571.29,3.0,104.89,James Cruz,15aef19c,feb0f6a1-e,0.1,Russellstad,21.04,In Transit
2023-12-01,East,Office Supplies,Labels,709.25,9.0,69.43,Jessica Smith,20bcf5f7,f516845f-0,,Lake Joseph,15.4,Delivered
2023-12-06,South,Technology,Copiers,877.12,7.0,131.67,Allison Mitchell,73db4e9b,bff2608e-6,0.2,West David,49.23,Cancelled
2024-06-27,West,Office Supplies,Art,13.86,6.0,-2.46,Brian Galvan,850edcfc,d29a003a-9,0.0,South Deborah,44.26,Cancelled
2023-11-30,South,Technology,Phones,577.56,4.0,44.02,William Werner,ad42e997,99cbc887-1,0.0,Deannabury,12.96,In Transit
2022-08-09,Central,Office Supplies,Binders,17.26,6.0,,Wendy Baker,119caa2a,fc3b2565-5,0.0,North Daleside,11.21,
2025-03-14,East,Technology,Accessories,295.85,4.0,25.15,Daniel Flores,ec7af734,ca924102-6,0.0,North Kimberlystad,27.01,Cancelled
2023-12-09,East,Technology,Machines,178.76,1.0,-32.9,Danielle Jensen,6445f121,9a421916-f,0.0,Port Tanyaborough,10.03,Cancelled
2025-06-06,East,Technology,Accessories,527.28,,45.14,Brian Murphy,a75f163f,b72ba262-c,0.0,Thomasland,24.64,Cancelled
2025-05-11,West,Furniture,Chairs,970.08,,135.44,Theodore Hamilton,5ad8cf5b,aa30ed84-0,0.0,South Andrea,26.8,Delivered
2025-07-13,Central,Technology,Accessories,714.87,10.0,-70.8,Samuel Harrington,6b00ea54,f84aaffe-4,0.0,Lake Jasonview,46.24,In Transit
2024-10-11,West,Technology,Copiers,317.92,,2.74,Javier Johnson,6ae7b69b,6ff54367-f,0.1,West Melissa,21.44,Delivered
2022-12-27,Central,Office Supplies,Paper,190.57,7.0,-13.77,Elizabeth Davis,b0287fdf,92c209d3-7,0.2,Robertschester,18.58,Delivered
2025-01-09,West,Office Supplies,Binders,762.11,10.0,7.61,Devin Ashley DVM,a0c7e66f,eada04ea-9,0.0,East Lisa,,Delivered
2023-01-06,East,Furniture,Chairs,279.76,1.0,-24.53,Rhonda Crosby,2a972347,a2490be5-a,0.0,Lake Janicemouth,18.34,In Transit
2024-07-17,East,Office Supplies,Binders,29.73,3.0,6.04,Julie Myers,347460ae,9909b6b9-b,0.0,New Matthewstad,45.41,Delivered
2024-06-26,South,Office Supplies,Labels,14.26,6.0,3.39,Mitchell Pham,b18f0fcc,b8377f9d-c,0.0,East Michael,14.12,Cancelled
2025-01-20,South,Office Supplies,Art,332.51,3.0,49.36,Jessica Wright,55af227f,71a56cf0-1,0.0,New Neilmouth,11.82,In Transit
2024-10-13,Central,Office Supplies,Labels,839.76,4.0,-118.85,Breanna Moreno,ac0368ea,10d861dd-f,0.0,North Jenna,35.97,Delivered
2024-10-26,East,Furniture,Chairs,906.78,5.0,210.7,Richard Walker,421e8c1f,ec9321ac-9,0.2,New Mollyport,43.72,In Transit
2023-04-03,Central,Furniture,Bookcases,155.25,7.0,-4.69,Sean Fox,7e40650f,366a7dd7-1,0.0,Danaville,7.67,Cancelled
2023-12-16,East,Office Supplies,Binders,876.01,5.0,177.51,Carolyn Ford,b733efbd,041c561e-5,0.3,South Daniel,28.34,Returned
2024-03-26,Central,Office Supplies,Art,182.8,10.0,-31.43,Patrick Holland,2684591c,74539f98-6,0.0,West Jessicaton,47.37,In Transit
2023-07-24,East,Furniture,Furnishings,126.68,9.0,-21.28,Xavier Meyers,67bd5a8b,9b49922e-2,0.3,Floresville,33.02,Returned
2024-02-16,West,Office Supplies,Labels,25.63,7.0,1.31,Stephanie Lowe,3543ac50,2d53497c-1,0.2,West Matthew,11.03,Returned
2023-12-25,South,Furniture,Tables,410.99,10.0,-71.97,David Lopez,760b1f70,8edb864a-c,0.0,Olsenton,49.86,Delivered
2022-12-23,South,Office Supplies,Binders,818.25,5.0,-88.6,Cassandra Jackson,1e174e7c,6a1f1b34-e,0.0,New Aaronberg,23.01,Delivered
2024-03-02,West,Technology,Machines,659.61,5.0,77.81,Jennifer Griffith,0ecdaf26,613bf72d-9,0.0,Fowlerchester,6.39,In Transit
2023-07-27,South,Office Supplies,Labels,623.8,,-12.53,Charles Hicks,451121fc,bc459da8-9,0.0,Stephaniehaven,,Delivered
2023-01-20,West,Office Supplies,Labels,124.86,2.0,24.24,Pam Coffey,9b7370b0,d3cb870b-2,0.0,East Chase,31.2,Delivered
2022-09-21,South,Technology,Accessories,933.72,1.0,114.8,Kelli Simmons,245c557d,5197e674-f,0.0,Franklinfort,20.24,In Transit
2024-04-13,Central,Office Supplies,Paper,248.93,7.0,41.05,Matthew Patterson,e1a81381,da88dd9f-f,0.0,New Dominic,17.44,Delivered
2023-07-05,South,Furniture,Furnishings,468.59,1.0,65.96,Alexandra Potts,5cd8638f,4a3861c2-5,0.0,Erinhaven,33.58,Delivered
2022-10-23,South,Technology,Accessories,390.3,7.0,112.79,Kaitlyn Chapman,de186f0b,d30d078b-c,0.2,Kellyville,38.15,Delivered
2024-11-14,South,Technology,Copiers,,,-74.63,Patrick Robinson,25b51643,c4bbbe73-e,0.0,Coryhaven,31.2,Cancelled
2024-01-22,West,Furniture,Furnishings,110.94,2.0,7.34,Jason Flores,dbd23f03,5379393a-c,0.0,Skinnerport,28.11,In Transit
2023-09-19,South,Office Supplies,Paper,,3.0,127.91,Adrienne Thornton,0d72cac0,b82b0218-4,0.1,Lake Brian,46.23,Cancelled
2025-03-01,Central,Office Supplies,Labels,714.85,4.0,-91.11,Angela Vargas,49633b82,e4e9d845-2,0.0,Lukeport,19.81,Cancelled
2023-10-21,Central,Furniture,Chairs,476.8,8.0,75.35,Gloria Roberts,fc4b8706,6b7a2da1-0,0.2,Thomasbury,,Delivered
2024-02-15,West,Technology,Accessories,926.9,8.0,61.39,Bonnie Ferrell,0e37d933,5ba28828-7,0.2,Alexisshire,45.55,Cancelled
2024-01-12,East,Office Supplies,Binders,450.71,6.0,120.17,Caleb Smith,cad58169,885f0ccc-9,0.0,Angelamouth,7.88,Delivered
2024-10-20,South,Technology,Accessories,505.84,3.0,37.49,Chris Jacobs,8314079e,52228305-2,0.1,Kristyfort,10.74,Delivered
2024-08-17,East,Office Supplies,Paper,607.23,1.0,-68.46,John Campbell,ec3cd610,53483279-f,,Kristinberg,46.29,Cancelled
2022-07-19,South,Technology,Phones,950.33,5.0,163.05,Joan Harris,6386a86f,20abd62a-c,,Avilaside,15.11,Delivered
2024-08-27,West,Furniture,Chairs,905.64,8.0,-153.93,Alison Forbes,814a65bb,a4f4d142-f,0.1,Lake Jason,25.25,Delivered
2024-04-26,East,Office Supplies,Binders,172.42,2.0,0.5,Luis Benitez,79be23b6,5eb81d19-f,0.0,West Katherine,35.25,Delivered
2023-09-15,Central,Office Supplies,Labels,193.94,5.0,49.36,Susan Cole,71af3916,12e1c708-5,0.1,Luisshire,13.8,Cancelled
2022-09-03,South,Furniture,Chairs,186.04,5.0,,Lisa Becker,ef6c4d92,e532fe9c-e,0.0,South Jacobview,37.78,Delivered
2024-07-07,East,Office Supplies,Paper,737.35,10.0,5.87,Kathleen Parker MD,cf0ccdbd,d8dcb532-1,0.0,Juanborough,7.73,Delivered
2023-07-02,East,Office Supplies,Binders,38.46,4.0,-5.66,Erika Anderson,71dd3359,863d67c9-b,0.0,Reedton,43.41,Delivered
2023-07-25,South,Office Supplies,Art,271.98,4.0,,Joseph Farmer,77527d7d,7ae4bdc0-9,0.0,West Thomas,15.21,Delivered
2023-01-06,West,Office Supplies,Paper,763.04,8.0,162.49,Patrick Mendoza,439e47e0,6bc4de57-0,0.2,Dawsonberg,6.44,Delivered
2024-03-13,West,Technology,Accessories,695.34,5.0,-3.65,William Branch,7ee38546,0d8c3343-7,0.3,East Kevin,10.97,
2024-11-30,West,Office Supplies,Art,414.96,9.0,-8.2,Mark Nelson,74b319b1,6cddeb02-0,0.0,Cynthiaview,5.49,Delivered
2024-08-24,East,Office Supplies,Labels,695.83,1.0,-71.17,Karen Jones,f0a55681,9ce85d98-d,0.0,Maryside,17.19,Delivered
2024-04-02,East,Office Supplies,Labels,195.68,8.0,-22.61,Michael Ramirez,aca96e63,baf6fc27-b,0.3,Stewartmouth,16.32,Returned
2023-03-30,South,Office Supplies,Labels,557.42,2.0,-66.41,Laura Malone,5524af64,9404d608-a,0.0,East James,6.18,Cancelled
2024-01-19,East,Office Supplies,Binders,564.8,4.0,80.91,Brianna Sampson,cfa7f873,96b315e3-0,0.0,Lake Teresachester,26.49,Delivered
2024-07-21,West,Office Supplies,Binders,745.68,9.0,12.53,David Guzman,4051c790,ada2e778-a,0.0,New Angelahaven,16.95,Delivered
2025-05-02,South,Technology,Accessories,758.58,8.0,219.85,Shannon Conway,ade1cb84,47d1eeab-0,0.2,East Gwendolyn,,Delivered
2024-03-18,South,Furniture,Bookcases,314.23,7.0,70.75,Margaret Mays,c71be11b,be2b3f4d-3,0.0,Patriciaton,26.0,In Transit
2025-06-26,East,Technology,Copiers,,1.0,191.07,Robin Mcbride,6f485e04,fd8beb87-2,0.0,West Ryan,14.17,Delivered
2022-07-21,West,Technology,Copiers,942.31,5.0,38.39,Amy Wong,8b972381,f400149e-f,0.0,Grahambury,32.28,Delivered
2024-08-09,West,Office Supplies,Art,273.63,7.0,27.52,Laura Aguilar,5d61b880,976cacf9-8,,Martinmouth,27.21,Delivered
2024-02-22,Central,Technology,Copiers,565.28,,155.59,Joshua Nichols,428775dc,0f8fc58a-1,0.0,Jamesland,24.82,In Transit
2023-03-08,West,Office Supplies,Labels,695.12,,204.18,Tracy Ward,f2074ff6,2e8f0b9d-9,0.0,Batesburgh,48.65,In Transit
2022-08-21,South,Office Supplies,Labels,947.55,1.0,204.07,Dr. Theodore Pruitt,4af200a6,691ec75a-b,0.0,New Peterview,39.62,In Transit
2024-02-13,South,Furniture,Bookcases,722.17,1.0,127.86,Robert Avila,01058133,33e19b69-8,0.1,North Andrew,23.45,In Transit
2023-04-15,West,Technology,Copiers,472.36,10.0,-12.22,Erica Torres,88a5739e,d03d45ad-5,0.2,East Stacyland,20.63,In Transit
2022-09-10,Central,Furniture,Furnishings,543.4,7.0,26.8,Sara Anderson,4d7c39c3,1afba984-e,0.2,North Sarahchester,13.43,In Transit
2023-11-28,Central,Technology,Accessories,359.86,10.0,59.92,Robert Weiss,a9fec362,d3650699-d,0.0,New Joseph,35.58,Delivered
2023-11-04,Central,Technology,Copiers,562.92,6.0,64.93,Aaron Robertson,adcf4971,b41808ab-2,0.1,Hernandezport,49.24,Delivered
2024-09-20,West,Technology,Phones,335.65,10.0,-66.06,Amanda Lawrence,40de43b8,8199c593-e,0.0,West Edward,10.26,Returned
2024-12-21,West,Office Supplies,Paper,433.39,2.0,-60.27,Christine Pena,b4850b0e,ab1631bf-d,0.0,Aaronview,14.16,Returned
2025-05-05,West,Technology,Accessories,587.42,7.0,12.02,Robert Welch,f4e97658,bf747b50-f,0.2,Bradton,,Delivered
2022-11-03,East,Furniture,Tables,615.05,10.0,3.95,Ashley Little MD,915c2aba,b688d99c-c,0.0,West Jamesbury,12.22,Delivered
2022-11-04,East,Office Supplies,Binders,88.42,3.0,8.45,Cassidy Hamilton,f717b1d1,174a9ea1-c,0.0,Jaredstad,41.7,Delivered
2023-09-25,East,Furniture,Furnishings,119.6,7.0,12.57,Sheryl Clarke,f4704bdc,e487b2c6-c,0.1,New Brian,7.33,Delivered
2023-12-12,West,Office Supplies,Paper,869.04,1.0,20.01,Jeffrey Taylor,c30588cf,dfe4affa-e,0.3,North Sharonside,35.95,Delivered
